last_name, first_name,player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
Arenado, Nolan,571448,2017,679,507,0.309,0.28,0.02899999999999997,0.586,0.525,0.06099999999999994,0.395,0.366,0.029000000000000026
Ozuna, Marcell,542303,2017,679,471,0.312,0.284,0.028000000000000025,0.548,0.52,0.028000000000000025,0.388,0.369,0.019000000000000017
Judge, Aaron,592450,2017,678,338,0.284,0.287,-0.0030000000000000027,0.627,0.668,-0.041000000000000036,0.43,0.45,-0.020000000000000018
Longoria, Evan,446334,2017,677,516,0.261,0.249,0.01200000000000001,0.424,0.411,0.013000000000000012,0.312,0.31,0.0020000000000000018
Abreu, José,547989,2017,675,506,0.304,0.29,0.014000000000000012,0.552,0.52,0.03200000000000003,0.377,0.364,0.013000000000000012
Schoop, Jonathan,570731,2017,675,487,0.293,0.271,0.021999999999999964,0.503,0.441,0.062,0.355,0.33,0.024999999999999967
Hosmer, Eric,543333,2017,671,501,0.318,0.286,0.03200000000000003,0.498,0.452,0.045999999999999985,0.376,0.351,0.025000000000000022
Markakis, Nick,455976,2017,670,486,0.275,0.269,0.006000000000000005,0.384,0.382,0.0020000000000000018,0.321,0.32,0.0010000000000000009
Encarnación, Edwin,429665,2017,669,426,0.258,0.266,-0.008000000000000007,0.504,0.53,-0.026000000000000023,0.373,0.389,-0.016000000000000014
Santana, Carlos,467793,2017,667,479,0.259,0.266,-0.007000000000000006,0.455,0.463,-0.008000000000000007,0.35,0.359,-0.009000000000000008
Cabrera, Melky,466320,2017,666,554,0.285,0.297,-0.01200000000000001,0.423,0.426,-0.0030000000000000027,0.319,0.331,-0.01200000000000001
Bryant, Kris,592178,2017,665,427,0.295,0.26,0.034999999999999976,0.537,0.497,0.040000000000000036,0.399,0.376,0.02300000000000002
Castellanos, Nick,592206,2017,665,477,0.272,0.293,-0.020999999999999963,0.49,0.542,-0.052000000000000046,0.341,0.373,-0.03199999999999997
Goldschmidt, Paul,502671,2017,664,415,0.297,0.284,0.013000000000000012,0.563,0.562,0.0009999999999998899,0.4,0.398,0.0020000000000000018
Galvis, Freddy,520471,2017,663,503,0.255,0.242,0.013000000000000012,0.382,0.36,0.02200000000000002,0.298,0.286,0.01200000000000001
Altuve, Jose,514888,2017,662,511,0.346,0.291,0.05499999999999999,0.547,0.477,0.07000000000000006,0.405,0.36,0.04500000000000004
Benintendi, Andrew,643217,2017,658,470,0.271,0.265,0.006000000000000005,0.424,0.435,-0.01100000000000001,0.332,0.338,-0.006000000000000005
Calhoun, Kole,594777,2017,654,441,0.244,0.249,-0.0050000000000000044,0.392,0.412,-0.019999999999999962,0.315,0.327,-0.01200000000000001
Davis, Khris,501981,2017,652,378,0.247,0.259,-0.01200000000000001,0.528,0.575,-0.04699999999999993,0.361,0.387,-0.026000000000000023
Odor, Rougned,596059,2017,651,449,0.204,0.23,-0.026000000000000023,0.397,0.404,-0.007000000000000006,0.272,0.289,-0.01699999999999996
Seager, Kyle,572122,2017,650,474,0.249,0.258,-0.009000000000000008,0.45,0.477,-0.02699999999999997,0.326,0.344,-0.01799999999999996
McCutchen, Andrew,457705,2017,650,457,0.279,0.283,-0.003999999999999948,0.486,0.481,0.0050000000000000044,0.36,0.362,-0.0020000000000000018
Myers, Wil,571976,2017,649,394,0.243,0.234,0.00899999999999998,0.464,0.443,0.02100000000000002,0.335,0.331,0.0040000000000000036
Canó, Robinson,429664,2017,648,510,0.28,0.294,-0.013999999999999957,0.453,0.486,-0.032999999999999974,0.334,0.355,-0.020999999999999963
Duvall, Adam,594807,2017,647,428,0.249,0.226,0.022999999999999993,0.48,0.42,0.06,0.327,0.301,0.026000000000000023
Simmons, Andrelton,592743,2017,647,530,0.278,0.261,0.017000000000000015,0.421,0.381,0.03999999999999998,0.323,0.307,0.016000000000000014
Cruz, Nelson,443558,2017,645,423,0.288,0.288,0,0.549,0.598,-0.04899999999999993,0.385,0.405,-0.020000000000000018
Lowrie, Jed,476704,2017,645,470,0.277,0.289,-0.011999999999999955,0.448,0.481,-0.032999999999999974,0.347,0.365,-0.018000000000000016
Ramírez, José,608070,2017,645,521,0.318,0.302,0.016000000000000014,0.583,0.487,0.09599999999999997,0.396,0.36,0.03600000000000003
Cain, Lorenzo,456715,2017,645,486,0.3,0.3,0,0.44,0.432,0.008000000000000007,0.347,0.348,-0.0010000000000000009
Smoak, Justin,475253,2017,637,434,0.27,0.278,-0.008000000000000007,0.529,0.567,-0.03799999999999992,0.371,0.39,-0.019000000000000017
Choo, Shin-Soo,425783,2017,636,418,0.261,0.269,-0.008000000000000007,0.423,0.475,-0.05199999999999999,0.339,0.366,-0.02699999999999997
Pujols, Albert,405395,2017,636,504,0.241,0.262,-0.02100000000000002,0.386,0.444,-0.057999999999999996,0.286,0.316,-0.030000000000000027
Bogaerts, Xander,593428,2017,635,457,0.273,0.243,0.030000000000000027,0.403,0.332,0.07100000000000001,0.321,0.287,0.03400000000000003
Jones, Adam,430945,2017,635,488,0.285,0.263,0.021999999999999964,0.466,0.438,0.028000000000000025,0.334,0.317,0.017000000000000015
Upton, Justin,457708,2017,635,378,0.273,0.255,0.018000000000000016,0.54,0.508,0.03200000000000003,0.378,0.361,0.017000000000000015
Lamb, Jake,571875,2017,635,389,0.248,0.253,-0.0050000000000000044,0.487,0.466,0.020999999999999963,0.353,0.353,0
Hamilton, Billy,571740,2017,633,456,0.247,0.239,0.008000000000000007,0.335,0.289,0.04600000000000004,0.278,0.262,0.016000000000000014
Suárez, Eugenio,553993,2017,632,392,0.26,0.261,-0.0010000000000000009,0.461,0.439,0.02200000000000002,0.356,0.352,0.0040000000000000036
Pillar, Kevin,607680,2017,632,498,0.256,0.27,-0.014000000000000012,0.404,0.401,0.0030000000000000027,0.302,0.311,-0.009000000000000008
Merrifield, Whit,593160,2017,630,507,0.288,0.275,0.012999999999999956,0.46,0.454,0.006000000000000005,0.332,0.327,0.0050000000000000044
Escobar, Alcides,444876,2017,629,508,0.25,0.252,-0.0020000000000000018,0.357,0.353,0.0040000000000000036,0.269,0.271,-0.0020000000000000018
Springer, George,543807,2017,628,441,0.283,0.288,-0.0050000000000000044,0.522,0.529,-0.007000000000000006,0.376,0.384,-0.008000000000000007
Dickerson, Corey,572816,2017,628,438,0.282,0.255,0.02699999999999997,0.49,0.444,0.045999999999999985,0.341,0.314,0.027000000000000024
Bregman, Alex,608324,2017,626,467,0.284,0.274,0.009999999999999953,0.475,0.439,0.035999999999999976,0.351,0.338,0.012999999999999956
Franco, Maikel,596748,2017,623,485,0.23,0.246,-0.015999999999999986,0.409,0.397,0.011999999999999955,0.292,0.303,-0.01100000000000001
Carpenter, Matt,572761,2017,622,379,0.241,0.255,-0.014000000000000012,0.451,0.483,-0.03199999999999997,0.361,0.381,-0.020000000000000018
Bell, Josh,605137,2017,620,436,0.255,0.261,-0.006000000000000005,0.466,0.432,0.03400000000000003,0.338,0.333,0.0050000000000000044
Bruce, Jay,457803,2017,617,419,0.254,0.261,-0.007000000000000006,0.508,0.501,0.007000000000000006,0.35,0.354,-0.0040000000000000036
Souza Jr., Steven,519306,2017,617,347,0.239,0.238,0.0010000000000000009,0.459,0.457,0.0020000000000000018,0.348,0.35,-0.0020000000000000018
Mazara, Nomar,608577,2017,616,430,0.253,0.248,0.0050000000000000044,0.422,0.424,-0.0020000000000000018,0.317,0.318,-0.0010000000000000009
Seager, Corey,608369,2017,613,411,0.295,0.3,-0.0050000000000000044,0.479,0.522,-0.04300000000000004,0.364,0.383,-0.019000000000000017
Kinsler, Ian,435079,2017,613,465,0.236,0.256,-0.020000000000000018,0.412,0.428,-0.016000000000000014,0.313,0.328,-0.015000000000000013
Morales, Kendrys,434778,2017,608,428,0.25,0.27,-0.020000000000000018,0.445,0.512,-0.067,0.32,0.354,-0.033999999999999975
Santana, Domingo,570267,2017,607,350,0.278,0.266,0.01200000000000001,0.505,0.461,0.043999999999999984,0.372,0.355,0.017000000000000015
Shaw, Travis,543768,2017,606,404,0.273,0.251,0.02200000000000002,0.513,0.44,0.07300000000000001,0.361,0.328,0.032999999999999974
Anderson, Tim,641313,2017,606,428,0.257,0.246,0.01100000000000001,0.402,0.387,0.015000000000000013,0.288,0.279,0.008999999999999952
Healy, Ryon,592387,2017,605,436,0.271,0.253,0.018000000000000016,0.451,0.446,0.0050000000000000044,0.32,0.313,0.007000000000000006
Rendon, Anthony,543685,2017,605,432,0.301,0.275,0.025999999999999968,0.533,0.478,0.05500000000000005,0.394,0.369,0.025000000000000022
Phillips, Brandon,408252,2017,604,502,0.285,0.272,0.012999999999999956,0.416,0.38,0.035999999999999976,0.316,0.3,0.016000000000000014
Trumbo, Mark,444432,2017,603,411,0.234,0.237,-0.002999999999999975,0.397,0.403,-0.006000000000000005,0.295,0.3,-0.0050000000000000044
Morrison, Logan,489149,2017,601,366,0.246,0.253,-0.007000000000000006,0.516,0.511,0.0050000000000000044,0.363,0.368,-0.0050000000000000044
Moustakas, Mike,519058,2017,598,467,0.272,0.268,0.0040000000000000036,0.521,0.492,0.029000000000000026,0.345,0.338,0.006999999999999951
Mauer, Joe,408045,2017,597,445,0.305,0.308,-0.0030000000000000027,0.417,0.469,-0.05199999999999999,0.349,0.368,-0.019000000000000017
Murphy, Daniel,502517,2017,593,460,0.322,0.301,0.02100000000000002,0.543,0.492,0.051000000000000045,0.385,0.359,0.026000000000000023
Reynolds, Mark,448602,2017,593,348,0.267,0.224,0.04300000000000001,0.487,0.421,0.066,0.357,0.319,0.03799999999999998
Rosario, Eddie,592696,2017,589,448,0.29,0.264,0.025999999999999968,0.507,0.478,0.029000000000000026,0.349,0.332,0.01699999999999996
Mancini, Trey,641820,2017,586,408,0.293,0.264,0.02899999999999997,0.488,0.481,0.007000000000000006,0.349,0.338,0.010999999999999954
Headley, Chase,452104,2017,586,388,0.273,0.25,0.02300000000000002,0.406,0.387,0.019000000000000017,0.329,0.316,0.013000000000000012
Realmuto, J.T.,592663,2017,579,429,0.278,0.279,-0.0010000000000000009,0.451,0.444,0.007000000000000006,0.332,0.335,-0.0030000000000000027
Hernández, César,514917,2017,577,408,0.294,0.271,0.022999999999999965,0.421,0.396,0.024999999999999967,0.346,0.331,0.014999999999999958
